"exp","subject","scenario","round","agent","reward","outcome","effort","strength","prob"
"exp1",38,"F,F;F,F",2,1,20,0,NA,1,25
"exp1",38,"F,F;F,F",2,2,20,0,NA,1,25
"exp1",38,"F,F;F,F",3,1,20,0,NA,1,0
"exp1",38,"F,F;F,F",3,2,20,0,NA,1,0
"exp1",38,"F,F;L,L",1,1,10,0,NA,3,NA
"exp1",38,"F,F;L,L",1,2,10,0,NA,3,NA
"exp1",38,"F,F;L,L",2,1,20,1,100,5,20
"exp1",38,"F,F;L,L",2,2,20,1,100,5,20
"exp1",38,"F,F;L,L",3,1,20,1,50,5,100
"exp1",38,"F,F;L,L",3,2,20,1,50,5,100
"exp1",38,"F,L;F,L",1,1,10,0,NA,2,NA
"exp1",38,"F,L;F,L",1,2,10,1,75,8,NA
"exp1",38,"F,L;F,L",2,1,20,0,NA,1,50
"exp1",38,"F,L;F,L",2,2,20,1,75,8,100
"exp1",38,"F,L;F,L",3,1,20,1,25,1,50
"exp1",38,"F,L;F,L",3,2,20,1,75,8,50
"exp1",38,"L,L;L,L",1,1,10,1,100,5,NA
"exp1",38,"L,L;L,L",1,2,10,1,100,5,NA
"exp1",38,"L,L;L,L",2,1,20,1,75,8,50
"exp1",38,"L,L;L,L",2,2,20,1,75,8,50
"exp1",38,"L,L;L,L",3,1,20,1,50,7,100
"exp1",38,"L,L;L,L",3,2,20,1,50,7,100
"exp1",39,"F,F;F,F",1,1,10,0,NA,5,NA
"exp1",39,"F,F;F,F",1,2,10,0,NA,5,NA
"exp1",39,"F,F;F,F",2,1,20,0,NA,1,100
"exp1",39,"F,F;F,F",2,2,20,0,NA,1,100
"exp1",39,"F,F;F,F",3,1,20,0,NA,1,50
"exp1",39,"F,F;F,F",3,2,20,0,NA,1,50
"exp1",39,"F,L;L,L",1,1,10,0,NA,1,NA
"exp1",39,"F,L;L,L",1,2,10,1,100,5,NA
"exp1",39,"F,L;L,L",2,1,20,1,100,5,50
"exp1",39,"F,L;L,L",2,2,20,1,100,5,100
"exp1",39,"F,L;L,L",3,1,20,1,100,5,100
"exp1",39,"F,L;L,L",3,2,20,1,100,5,100
"exp1",39,"F,F;F,L",1,1,10,0,NA,5,NA
"exp1",39,"F,F;F,L",1,2,10,0,NA,5,NA
"exp1",39,"F,F;F,L",2,1,20,0,NA,5,100
"exp1",39,"F,F;F,L",2,2,20,1,100,8,100
"exp1",39,"F,F;F,L",3,1,20,0,NA,1,100
"exp1",39,"F,F;F,L",3,2,20,0,NA,8,100
"exp1",39,"F,F;L,L",1,1,10,0,NA,1,NA
"exp1",39,"F,F;L,L",1,2,10,0,NA,1,NA
"exp1",39,"F,F;L,L",2,1,20,1,100,8,10
"exp1",39,"F,F;L,L",2,2,20,1,100,8,10
"exp1",39,"F,F;L,L",3,1,20,1,100,8,100
"exp1",39,"F,F;L,L",3,2,20,1,100,8,100
"exp1",39,"L,L;L,L",1,1,10,1,100,8,NA
"exp1",39,"L,L;L,L",1,2,10,1,100,8,NA
"exp1",39,"L,L;L,L",2,1,20,1,100,8,100
"exp1",39,"L,L;L,L",2,2,20,1,100,8,100
"exp1",39,"L,L;L,L",3,1,20,1,100,8,100
"exp1",39,"L,L;L,L",3,2,20,1,100,8,100
"exp1",39,"F,L;F,L",1,1,10,0,NA,5,NA
"exp1",39,"F,L;F,L",1,2,10,1,100,8,NA
"exp1",39,"F,L;F,L",2,1,20,0,NA,1,50
"exp1",39,"F,L;F,L",2,2,20,1,100,8,100
"exp1",39,"F,L;F,L",3,1,20,1,50,1,100
"exp1",39,"F,L;F,L",3,2,20,1,100,8,100
"exp1",40,"F,L;L,L",1,1,10,0,NA,1,NA
"exp1",40,"F,L;L,L",1,2,10,1,50,5,NA
"exp1",40,"F,L;L,L",2,1,20,1,50,10,50
"exp1",40,"F,L;L,L",2,2,20,1,50,10,75
"exp1",40,"F,L;L,L",3,1,20,1,100,5,50
"exp1",40,"F,L;L,L",3,2,20,1,100,5,50
"exp1",40,"F,F;F,F",1,1,10,0,NA,1,NA
"exp1",40,"F,F;F,F",1,2,10,0,NA,1,NA
"exp1",40,"F,F;F,F",2,1,20,0,NA,1,75
"exp1",40,"F,F;F,F",2,2,20,0,NA,1,75
"exp1",40,"F,F;F,F",3,1,20,0,NA,1,50
"exp1",40,"F,F;F,F",3,2,20,0,NA,1,50
"exp1",40,"F,F;L,L",1,1,10,0,NA,1,NA
"exp1",40,"F,F;L,L",1,2,10,0,NA,1,NA
"exp1",40,"F,F;L,L",2,1,20,1,100,5,50
"exp1",40,"F,F;L,L",2,2,20,1,100,5,50
"exp1",40,"F,F;L,L",3,1,20,1,10,5,50
"exp1",40,"F,F;L,L",3,2,20,1,100,5,50
"exp1",40,"L,L;L,L",1,1,10,1,60,5,NA
"exp1",40,"L,L;L,L",1,2,10,1,60,5,NA
"exp1",40,"L,L;L,L",2,1,20,1,50,10,100
"exp1",40,"L,L;L,L",2,2,20,1,50,10,100
"exp1",40,"L,L;L,L",3,1,20,1,100,10,100
"exp1",40,"L,L;L,L",3,2,20,1,100,10,100
"exp1",40,"F,L;F,L",1,1,10,0,NA,5,NA
"exp1",40,"F,L;F,L",1,2,10,1,50,10,NA
"exp1",40,"F,L;F,L",2,1,20,0,NA,1,50
"exp1",40,"F,L;F,L",2,2,20,1,50,10,50
"exp1",40,"F,L;F,L",3,1,20,1,50,5,0
"exp1",40,"F,L;F,L",3,2,20,1,50,10,0
"exp1",40,"F,F;F,L",1,1,10,0,NA,1,NA
"exp1",40,"F,F;F,L",1,2,10,0,NA,1,NA
"exp1",40,"F,F;F,L",2,1,20,0,NA,1,10
"exp1",40,"F,F;F,L",2,2,20,1,50,5,10
"exp1",40,"F,F;F,L",3,1,20,0,NA,1,10
"exp1",40,"F,F;F,L",3,2,20,0,NA,1,10
"exp1",41,"F,F;F,F",1,1,10,0,NA,4,NA
"exp1",41,"F,F;F,F",1,2,10,0,NA,4,NA
"exp1",41,"F,F;F,F",2,1,20,0,NA,3,30
"exp1",41,"F,F;F,F",2,2,20,0,NA,3,30
"exp1",41,"F,F;F,F",3,1,20,0,NA,2,60
"exp1",41,"F,F;F,F",3,2,20,0,NA,2,60
"exp1",41,"L,L;L,L",1,1,10,1,63,8,NA
"exp1",41,"L,L;L,L",1,2,10,1,63,8,NA
"exp1",41,"L,L;L,L",2,1,20,1,63,8,100
"exp1",41,"L,L;L,L",2,2,20,1,63,8,100
"exp1",41,"L,L;L,L",3,1,20,1,31,8,100
"exp1",41,"L,L;L,L",3,2,20,1,31,8,100
"exp1",41,"F,F;F,L",1,1,10,0,NA,4,NA
"exp1",41,"F,F;F,L",1,2,10,0,NA,4,NA
"exp1",41,"F,F;F,L",2,1,20,0,NA,4,30
"exp1",41,"F,F;F,L",2,2,20,1,84,6,30
"exp1",41,"F,F;F,L",3,1,20,0,NA,1,100
"exp1",41,"F,F;F,L",3,2,20,0,NA,5,100
"exp1",41,"F,F;L,L",1,1,10,0,NA,4,NA
"exp1",41,"F,F;L,L",1,2,10,0,NA,4,NA
"exp1",41,"F,F;L,L",2,1,20,1,84,6,30
"exp1",41,"F,F;L,L",2,2,20,1,84,6,30
"exp1",41,"F,F;L,L",3,1,20,1,42,6,100
"exp1",41,"F,F;L,L",3,2,20,1,42,6,100
"exp1",41,"F,L;L,L",1,1,10,0,NA,4,NA
"exp1",41,"F,L;L,L",1,2,10,1,63,8,NA
"exp1",41,"F,L;L,L",2,1,20,1,84,6,30
"exp1",41,"F,L;L,L",2,2,20,1,63,8,100
"exp1",41,"F,L;L,L",3,1,20,1,42,6,100
"exp1",41,"F,L;L,L",3,2,20,1,31,8,100
"exp1",41,"F,L;F,L",1,1,10,0,NA,4,NA
"exp1",41,"F,L;F,L",1,2,10,1,63,8,NA
"exp1",41,"F,L;F,L",2,1,20,0,NA,4,30
"exp1",41,"F,L;F,L",2,2,20,1,63,8,100
"exp1",41,"F,L;F,L",3,1,20,1,63,4,100
"exp1",41,"F,L;F,L",3,2,20,1,31,8,100
"exp1",42,"F,L;L,L",1,1,10,0,NA,4,NA
"exp1",42,"F,L;L,L",1,2,10,1,90,6,NA
"exp1",42,"F,L;L,L",2,1,20,1,100,5,40
"exp1",42,"F,L;L,L",2,2,20,1,90,6,70
"exp1",42,"F,L;L,L",3,1,20,1,60,5,100
"exp1",42,"F,L;L,L",3,2,20,1,80,6,100
"exp1",42,"L,L;L,L",1,1,10,1,90,6,NA
"exp1",42,"L,L;L,L",1,2,10,1,90,6,NA
"exp1",42,"L,L;L,L",2,1,20,1,90,6,90
"exp1",42,"L,L;L,L",2,2,20,1,90,6,90
"exp1",42,"L,L;L,L",3,1,20,1,70,6,100
"exp1",42,"L,L;L,L",3,2,20,1,70,6,100
"exp1",42,"F,F;F,L",1,1,10,0,NA,4,NA
"exp1",42,"F,F;F,L",1,2,10,0,NA,4,NA
"exp1",42,"F,F;F,L",2,1,20,0,NA,4,30
"exp1",42,"F,F;F,L",2,2,20,1,75,7,30
"exp1",42,"F,F;F,L",3,1,20,0,NA,4,70
"exp1",42,"F,F;F,L",3,2,20,0,NA,6,70
"exp1",42,"F,F;L,L",1,1,10,0,NA,5,NA
"exp1",42,"F,F;L,L",1,2,10,0,NA,5,NA
"exp1",42,"F,F;L,L",2,1,20,1,65,8,60
"exp1",42,"F,F;L,L",2,2,20,1,65,8,60
"exp1",42,"F,F;L,L",3,1,20,1,50,8,75
"exp1",42,"F,F;L,L",3,2,20,1,50,8,75
"exp1",42,"F,F;F,F",1,1,10,0,NA,5,NA
"exp1",42,"F,F;F,F",1,2,10,0,NA,5,NA
"exp1",42,"F,F;F,F",2,1,20,0,NA,4,60
"exp1",42,"F,F;F,F",2,2,20,0,NA,4,60
"exp1",42,"F,F;F,F",3,1,20,0,NA,4,40
"exp1",42,"F,F;F,F",3,2,20,0,NA,4,40
"exp1",42,"F,L;F,L",1,1,10,0,NA,5,NA
"exp1",42,"F,L;F,L",1,2,10,1,75,7,NA
"exp1",42,"F,L;F,L",2,1,20,0,NA,4,60
"exp1",42,"F,L;F,L",2,2,20,1,75,7,90
"exp1",42,"F,L;F,L",3,1,20,1,30,5,80
"exp1",42,"F,L;F,L",3,2,20,1,60,7,80
"exp1",43,"F,L;F,L",1,1,10,0,NA,5,NA
"exp1",43,"F,L;F,L",1,2,10,1,90,7,NA
"exp1",43,"F,L;F,L",2,1,20,0,NA,5,10
"exp1",43,"F,L;F,L",2,2,20,1,75,7,85
"exp1",43,"F,L;F,L",3,1,20,1,50,5,95
"exp1",43,"F,L;F,L",3,2,20,1,60,7,95
"exp1",43,"F,F;F,L",1,1,10,0,NA,3,NA
"exp1",43,"F,F;F,L",1,2,10,0,NA,3,NA
"exp1",43,"F,F;F,L",2,1,20,0,NA,2,10
"exp1",43,"F,F;F,L",2,2,20,1,90,5,10
"exp1",43,"F,F;F,L",3,1,20,0,NA,2,25
"exp1",43,"F,F;F,L",3,2,20,0,NA,5,25
"exp1",43,"L,L;L,L",1,1,10,1,75,6,NA
"exp1",43,"L,L;L,L",1,2,10,1,75,6,NA
"exp1",43,"L,L;L,L",2,1,20,1,70,7,80
"exp1",43,"L,L;L,L",2,2,20,1,70,7,80
"exp1",43,"L,L;L,L",3,1,20,1,60,7,99
"exp1",43,"L,L;L,L",3,2,20,1,60,7,99
"exp1",43,"F,F;F,F",1,1,10,0,NA,3,NA
"exp1",43,"F,F;F,F",1,2,10,0,NA,3,NA
"exp1",43,"F,F;F,F",2,1,20,0,NA,2,30
"exp1",43,"F,F;F,F",2,2,20,0,NA,2,30
"exp1",43,"F,F;F,F",3,1,20,0,NA,2,15
"exp1",43,"F,F;F,F",3,2,20,0,NA,2,15
"exp1",43,"F,L;L,L",1,1,10,0,NA,3,NA
"exp1",43,"F,L;L,L",1,2,10,1,65,8,NA
"exp1",43,"F,L;L,L",2,1,20,1,80,4,10
"exp1",43,"F,L;L,L",2,2,20,1,60,8,95
"exp1",43,"F,L;L,L",3,1,20,1,75,4,90
"exp1",43,"F,L;L,L",3,2,20,1,60,8,90
"exp1",43,"F,F;L,L",1,1,10,0,NA,2,NA
"exp1",43,"F,F;L,L",1,2,10,0,NA,2,NA
"exp1",43,"F,F;L,L",2,1,20,1,85,4,20
"exp1",43,"F,F;L,L",2,2,20,1,85,4,20
"exp1",43,"F,F;L,L",3,1,20,1,80,4,60
"exp1",43,"F,F;L,L",3,2,20,1,80,4,60
"exp1",44,"F,L;F,L",1,1,10,0,NA,3,NA
"exp1",44,"F,L;F,L",1,2,10,1,80,7,NA
"exp1",44,"F,L;F,L",2,1,20,0,NA,3,50
"exp1",44,"F,L;F,L",2,2,20,1,80,7,100
"exp1",44,"F,L;F,L",3,1,20,1,50,3,100
"exp1",44,"F,L;F,L",3,2,20,1,80,7,100
"exp1",44,"F,L;L,L",1,1,10,0,NA,3,NA
"exp1",44,"F,L;L,L",1,2,10,1,80,8,NA
"exp1",44,"F,L;L,L",2,1,20,1,90,3,50
"exp1",44,"F,L;L,L",2,2,20,1,80,7,100
"exp1",44,"F,L;L,L",3,1,20,1,90,3,100
"exp1",44,"F,L;L,L",3,2,20,1,80,7,100
"exp1",44,"L,L;L,L",1,1,10,1,70,5,NA
"exp1",44,"L,L;L,L",1,2,10,1,70,5,NA
"exp1",44,"L,L;L,L",2,1,20,1,80,5,80
"exp1",44,"L,L;L,L",2,2,20,1,80,5,80
"exp1",44,"L,L;L,L",3,1,20,1,70,5,100
"exp1",44,"L,L;L,L",3,2,20,1,70,5,100
"exp1",44,"F,F;F,F",1,1,10,0,NA,2,NA
"exp1",44,"F,F;F,F",1,2,10,0,NA,2,NA
"exp1",44,"F,F;F,F",2,1,20,0,NA,2,20
"exp1",44,"F,F;F,F",2,2,20,0,NA,2,20
"exp1",44,"F,F;F,F",3,1,20,0,NA,1,80
"exp1",44,"F,F;F,F",3,2,20,0,NA,1,80
"exp1",44,"F,F;F,L",1,1,10,0,NA,2,NA
"exp1",44,"F,F;F,L",1,2,10,0,NA,2,NA
"exp1",44,"F,F;F,L",2,1,20,0,NA,2,2
"exp1",44,"F,F;F,L",2,2,20,1,100,3,2
"exp1",44,"F,F;F,L",3,1,20,0,NA,2,60
"exp1",44,"F,F;F,L",3,2,20,0,NA,2,60
"exp1",44,"F,F;L,L",1,1,10,0,NA,2,NA
"exp1",44,"F,F;L,L",1,2,10,0,NA,2,NA
"exp1",44,"F,F;L,L",2,1,20,1,100,3,20
"exp1",44,"F,F;L,L",2,2,20,1,100,3,20
"exp1",44,"F,F;L,L",3,1,20,1,70,3,100
"exp1",44,"F,F;L,L",3,2,20,1,70,3,100
"exp1",45,"F,L;L,L",1,1,10,0,NA,4,NA
"exp1",45,"F,L;L,L",1,2,10,1,100,5,NA
"exp1",45,"F,L;L,L",2,1,20,1,100,5,50
"exp1",45,"F,L;L,L",2,2,20,1,100,5,100
"exp1",45,"F,L;L,L",3,1,20,1,50,5,100
"exp1",45,"F,L;L,L",3,2,20,1,50,5,100
"exp1",45,"F,F;F,L",1,1,10,0,NA,4,NA
"exp1",45,"F,F;F,L",1,2,10,0,NA,4,NA
"exp1",45,"F,F;F,L",2,1,20,0,NA,4,50
"exp1",45,"F,F;F,L",2,2,20,1,100,5,50
"exp1",45,"F,F;F,L",3,1,20,0,NA,4,40
"exp1",45,"F,F;F,L",3,2,20,0,NA,5,40
"exp1",45,"F,F;F,F",1,1,10,0,NA,4,NA
"exp1",45,"F,F;F,F",1,2,10,0,NA,4,NA
"exp1",45,"F,F;F,F",2,1,20,0,NA,4,60
"exp1",45,"F,F;F,F",2,2,20,0,NA,4,60
"exp1",45,"F,F;F,F",3,1,20,0,NA,2,0
"exp1",45,"F,F;F,F",3,2,20,0,NA,2,0
"exp1",45,"F,F;L,L",1,1,10,0,NA,4,NA
"exp1",45,"F,F;L,L",1,2,10,0,NA,4,NA
"exp1",45,"F,F;L,L",2,1,20,1,100,5,50
"exp1",45,"F,F;L,L",2,2,20,1,100,5,50
"exp1",45,"F,F;L,L",3,1,20,1,50,5,100
"exp1",45,"F,F;L,L",3,2,20,1,50,5,100
"exp1",45,"L,L;L,L",1,1,10,1,100,5,NA
"exp1",45,"L,L;L,L",1,2,10,1,100,5,NA
"exp1",45,"L,L;L,L",2,1,20,1,100,5,95
"exp1",45,"L,L;L,L",2,2,20,1,100,5,95
"exp1",45,"L,L;L,L",3,1,20,1,50,5,100
"exp1",45,"L,L;L,L",3,2,20,1,50,5,100
"exp1",45,"F,L;F,L",1,1,10,0,NA,4,NA
"exp1",45,"F,L;F,L",1,2,10,1,100,5,NA
"exp1",45,"F,L;F,L",2,1,20,0,NA,4,50
"exp1",45,"F,L;F,L",2,2,20,1,100,5,100
"exp1",45,"F,L;F,L",3,1,20,1,100,4,40
"exp1",45,"F,L;F,L",3,2,20,1,100,6,40
"exp1",46,"F,L;F,L",1,1,10,0,NA,1,NA
"exp1",46,"F,L;F,L",1,2,10,1,100,10,NA
"exp1",46,"F,L;F,L",2,1,20,0,NA,1,50
"exp1",46,"F,L;F,L",2,2,20,1,50,10,100
"exp1",46,"F,L;F,L",3,1,20,1,100,1,100
"exp1",46,"F,L;F,L",3,2,20,1,50,10,100
"exp1",46,"F,F;F,F",1,1,10,0,NA,1,NA
"exp1",46,"F,F;F,F",1,2,10,0,NA,1,NA
"exp1",46,"F,F;F,F",2,1,20,0,NA,1,50
"exp1",46,"F,F;F,F",2,2,20,0,NA,1,50
"exp1",46,"F,F;F,F",3,1,20,0,NA,1,50
"exp1",46,"F,F;F,F",3,2,20,0,NA,1,50
"exp1",46,"F,F;F,L",1,1,10,0,NA,1,NA
"exp1",46,"F,F;F,L",1,2,10,0,NA,1,NA
"exp1",46,"F,F;F,L",2,1,20,0,NA,1,50
"exp1",46,"F,F;F,L",2,2,20,1,100,5,50
"exp1",46,"F,F;F,L",3,1,20,0,NA,1,50
"exp1",46,"F,F;F,L",3,2,20,0,NA,5,50
"exp1",46,"L,L;L,L",1,1,10,1,100,5,NA
"exp1",46,"L,L;L,L",1,2,10,1,100,5,NA
"exp1",46,"L,L;L,L",2,1,20,1,5,10,100
"exp1",46,"L,L;L,L",2,2,20,1,5,10,100
"exp1",46,"L,L;L,L",3,1,20,1,100,5,100
"exp1",46,"L,L;L,L",3,2,20,1,100,5,100
"exp1",46,"F,F;L,L",1,1,10,0,NA,1,NA
"exp1",46,"F,F;L,L",1,2,10,0,NA,1,NA
"exp1",46,"F,F;L,L",2,1,20,1,100,5,1
"exp1",46,"F,F;L,L",2,2,20,1,100,5,1
"exp1",46,"F,F;L,L",3,1,20,1,100,5,100
"exp1",46,"F,F;L,L",3,2,20,1,100,5,100
"exp1",46,"F,L;L,L",1,1,10,0,NA,1,NA
"exp1",46,"F,L;L,L",1,2,10,1,100,5,NA
"exp1",46,"F,L;L,L",2,1,20,1,100,5,50
"exp1",46,"F,L;L,L",2,2,20,1,50,5,100
"exp1",46,"F,L;L,L",3,1,20,1,100,1,100
"exp1",46,"F,L;L,L",3,2,20,1,100,5,100
"exp1",47,"F,F;F,L",1,1,10,0,NA,2,NA
"exp1",47,"F,F;F,L",1,2,10,0,NA,3,NA
"exp1",47,"F,F;F,L",2,1,20,0,NA,2,10
"exp1",47,"F,F;F,L",2,2,20,1,100,8,10
"exp1",47,"F,F;F,L",3,1,20,0,NA,1,50
"exp1",47,"F,F;F,L",3,2,20,0,NA,8,50
"exp1",47,"F,F;L,L",1,1,10,0,NA,3,NA
"exp1",47,"F,F;L,L",1,2,10,0,NA,2,NA
"exp1",47,"F,F;L,L",2,1,20,1,100,8,10
"exp1",47,"F,F;L,L",2,2,20,1,100,8,10
"exp1",47,"F,F;L,L",3,1,20,1,100,8,100
"exp1",47,"F,F;L,L",3,2,20,1,100,8,100
"exp1",47,"F,L;F,L",1,1,10,0,NA,6,NA
"exp1",47,"F,L;F,L",1,2,10,1,70,6,NA
"exp1",47,"F,L;F,L",2,1,20,0,NA,1,80
"exp1",47,"F,L;F,L",2,2,20,1,100,10,100
"exp1",47,"F,L;F,L",3,1,20,1,100,2,0
"exp1",47,"F,L;F,L",3,2,20,1,100,10,0
"exp1",47,"F,L;L,L",1,1,10,0,NA,5,NA
"exp1",47,"F,L;L,L",1,2,10,1,100,6,NA
"exp1",47,"F,L;L,L",2,1,20,1,100,8,60
"exp1",47,"F,L;L,L",2,2,20,1,100,8,70
"exp1",47,"F,L;L,L",3,1,20,1,100,8,100
"exp1",47,"F,L;L,L",3,2,20,1,100,8,100
"exp1",47,"F,F;F,F",1,1,10,0,NA,3,NA
"exp1",47,"F,F;F,F",1,2,10,0,NA,3,NA
"exp1",47,"F,F;F,F",2,1,20,0,NA,1,50
"exp1",47,"F,F;F,F",2,2,20,0,NA,1,50
"exp1",47,"F,F;F,F",3,1,20,0,NA,1,0
"exp1",47,"F,F;F,F",3,2,20,0,NA,1,0
"exp1",47,"L,L;L,L",1,1,10,1,100,8,NA
"exp1",47,"L,L;L,L",1,2,10,1,100,8,NA
"exp1",47,"L,L;L,L",2,1,20,1,100,10,100
"exp1",47,"L,L;L,L",2,2,20,1,100,10,100
"exp1",47,"L,L;L,L",3,1,20,1,100,8,100
"exp1",47,"L,L;L,L",3,2,20,1,100,8,100
"exp1",48,"F,F;F,F",1,1,10,0,NA,4,NA
"exp1",48,"F,F;F,F",1,2,10,0,NA,4,NA
"exp1",48,"F,F;F,F",2,1,20,0,NA,2,70
"exp1",48,"F,F;F,F",2,2,20,0,NA,2,70
"exp1",48,"F,F;F,F",3,1,20,0,NA,2,10
"exp1",48,"F,F;F,F",3,2,20,0,NA,2,10
"exp1",48,"F,L;F,L",1,1,10,0,NA,4,NA
"exp1",48,"F,L;F,L",1,2,10,1,80,8,NA
"exp1",48,"F,L;F,L",2,1,20,0,NA,2,60
"exp1",48,"F,L;F,L",2,2,20,1,100,8,100
"exp1",48,"F,L;F,L",3,1,20,1,60,3,90
"exp1",48,"F,L;F,L",3,2,20,1,100,9,90
"exp1",48,"F,L;L,L",1,1,10,0,NA,4,NA
"exp1",48,"F,L;L,L",1,2,10,1,70,8,NA
"exp1",48,"F,L;L,L",2,1,20,1,80,7,60
"exp1",48,"F,L;L,L",2,2,20,1,90,8,100
"exp1",48,"F,L;L,L",3,1,20,1,60,7,100
"exp1",48,"F,L;L,L",3,2,20,1,90,8,100
"exp1",48,"F,F;L,L",1,1,10,0,NA,4,NA
"exp1",48,"F,F;L,L",1,2,10,0,NA,4,NA
"exp1",48,"F,F;L,L",2,1,20,1,80,7,60
"exp1",48,"F,F;L,L",2,2,20,1,80,7,60
"exp1",48,"F,F;L,L",3,1,20,1,70,7,100
"exp1",48,"F,F;L,L",3,2,20,1,70,7,100
"exp1",48,"L,L;L,L",1,1,10,1,80,8,NA
"exp1",48,"L,L;L,L",1,2,10,1,80,8,NA
"exp1",48,"L,L;L,L",2,1,20,1,80,8,100
"exp1",48,"L,L;L,L",2,2,20,1,80,8,100
"exp1",48,"L,L;L,L",3,1,20,1,70,8,100
"exp1",48,"L,L;L,L",3,2,20,1,70,8,100
"exp1",48,"F,F;F,L",1,1,10,0,NA,4,NA
"exp1",48,"F,F;F,L",1,2,10,0,NA,4,NA
"exp1",48,"F,F;F,L",2,1,20,0,NA,2,60
"exp1",48,"F,F;F,L",2,2,20,1,80,8,60
"exp1",48,"F,F;F,L",3,1,20,0,NA,2,70
"exp1",48,"F,F;F,L",3,2,20,0,NA,5,70
"exp1",49,"F,F;F,F",1,1,10,0,NA,4,NA
"exp1",49,"F,F;F,F",1,2,10,0,NA,4,NA
"exp1",49,"F,F;F,F",2,1,20,0,NA,3,40
"exp1",49,"F,F;F,F",2,2,20,0,NA,3,40
"exp1",49,"F,F;F,F",3,1,20,0,NA,1,70
"exp1",49,"F,F;F,F",3,2,20,0,NA,1,70
"exp1",49,"F,L;L,L",1,1,10,0,NA,4,NA
"exp1",49,"F,L;L,L",1,2,10,1,60,6,NA
"exp1",49,"F,L;L,L",2,1,20,1,70,5,30
"exp1",49,"F,L;L,L",2,2,20,1,60,7,60
"exp1",49,"F,L;L,L",3,1,20,1,50,5,90
"exp1",49,"F,L;L,L",3,2,20,1,50,7,90
"exp1",49,"F,F;L,L",1,1,10,0,NA,4,NA
"exp1",49,"F,F;L,L",1,2,10,0,NA,4,NA
"exp1",49,"F,F;L,L",2,1,20,1,70,5,30
"exp1",49,"F,F;L,L",2,2,20,1,70,5,30
"exp1",49,"F,F;L,L",3,1,20,1,50,5,80
"exp1",49,"F,F;L,L",3,2,20,1,50,5,80
"exp1",49,"L,L;L,L",1,1,10,1,60,6,NA
"exp1",49,"L,L;L,L",1,2,10,1,60,6,NA
"exp1",49,"L,L;L,L",2,1,20,1,60,7,60
"exp1",49,"L,L;L,L",2,2,20,1,60,7,60
"exp1",49,"L,L;L,L",3,1,20,1,50,7,90
"exp1",49,"L,L;L,L",3,2,20,1,50,7,90
"exp1",49,"F,L;F,L",1,1,10,0,NA,4,NA
"exp1",49,"F,L;F,L",1,2,10,1,60,6,NA
"exp1",49,"F,L;F,L",2,1,20,0,NA,3,40
"exp1",49,"F,L;F,L",2,2,20,1,60,7,60
"exp1",49,"F,L;F,L",3,1,20,1,60,3,85
"exp1",49,"F,L;F,L",3,2,20,1,50,7,85
"exp1",49,"F,F;F,L",1,1,10,0,NA,4,NA
"exp1",49,"F,F;F,L",1,2,10,0,NA,4,NA
"exp1",49,"F,F;F,L",2,1,20,0,NA,3,40
"exp1",49,"F,F;F,L",2,2,20,1,80,5,40
"exp1",49,"F,F;F,L",3,1,20,0,NA,3,70
"exp1",49,"F,F;F,L",3,2,20,0,NA,5,70
"exp1",50,"F,L;F,L",1,1,10,0,NA,10,NA
"exp1",50,"F,L;F,L",1,2,10,1,100,5,NA
"exp1",50,"F,L;F,L",2,1,20,0,NA,5,100
"exp1",50,"F,L;F,L",2,2,20,1,100,10,50
"exp1",50,"F,L;F,L",3,1,20,1,25,5,75
"exp1",50,"F,L;F,L",3,2,20,1,75,10,75
"exp1",50,"F,F;F,L",1,1,10,0,NA,5,NA
"exp1",50,"F,F;F,L",1,2,10,0,NA,8,NA
"exp1",50,"F,F;F,L",2,1,20,0,NA,5,70
"exp1",50,"F,F;F,L",2,2,20,1,50,8,50
"exp1",50,"F,F;F,L",3,1,20,0,NA,5,60
"exp1",50,"F,F;F,L",3,2,20,0,NA,3,60
"exp1",50,"F,F;L,L",1,1,10,0,NA,5,NA
"exp1",50,"F,F;L,L",1,2,10,0,NA,3,NA
"exp1",50,"F,F;L,L",2,1,20,1,75,8,100
"exp1",50,"F,F;L,L",2,2,20,1,50,6,40
"exp1",50,"F,F;L,L",3,1,20,1,70,7,90
"exp1",50,"F,F;L,L",3,2,20,1,30,3,90
"exp1",50,"F,L;L,L",1,1,10,0,NA,8,NA
"exp1",50,"F,L;L,L",1,2,10,1,100,5,NA
"exp1",50,"F,L;L,L",2,1,20,1,75,7,75
"exp1",50,"F,L;L,L",2,2,20,1,80,7,50
"exp1",50,"F,L;L,L",3,1,20,1,40,8,100
"exp1",50,"F,L;L,L",3,2,20,1,60,7,100
"exp1",50,"F,F;F,F",1,1,10,0,NA,5,NA
"exp1",50,"F,F;F,F",1,2,10,0,NA,5,NA
"exp1",50,"F,F;F,F",2,1,20,0,NA,1,75
"exp1",50,"F,F;F,F",2,2,20,0,NA,2,75
"exp1",50,"F,F;F,F",3,1,20,0,NA,1,25
"exp1",50,"F,F;F,F",3,2,20,0,NA,1,25
"exp1",50,"L,L;L,L",1,1,10,1,100,5,NA
"exp1",50,"L,L;L,L",1,2,10,1,75,6,NA
"exp1",50,"L,L;L,L",2,1,20,1,90,8,75
"exp1",50,"L,L;L,L",2,2,20,1,100,8,90
"exp1",50,"L,L;L,L",3,1,20,1,85,8,95
