"subject","contest","agent","scenario","exp","effort","strength","outcome","prob","round","reward"
38,5,1,"F,L;F,L","index1",NA,2,0,NA,1,10
38,5,2,"F,L;F,L","index1",75,8,1,NA,1,10
38,5,1,"F,L;F,L","index1",NA,1,0,50,2,20
38,5,2,"F,L;F,L","index1",75,8,1,100,2,20
38,5,1,"F,L;F,L","index1",25,1,1,50,3,20
38,5,2,"F,L;F,L","index1",75,8,1,50,3,20
38,6,1,"L,L;L,L","index1",100,5,1,NA,1,10
38,6,2,"L,L;L,L","index1",100,5,1,NA,1,10
38,6,1,"L,L;L,L","index1",75,8,1,50,2,20
38,6,2,"L,L;L,L","index1",75,8,1,50,2,20
38,6,1,"L,L;L,L","index1",50,7,1,100,3,20
38,6,2,"L,L;L,L","index1",50,7,1,100,3,20
39,1,1,"F,F;F,F","index1",NA,5,0,NA,1,10
39,1,2,"F,F;F,F","index1",NA,5,0,NA,1,10
39,1,1,"F,F;F,F","index1",NA,1,0,100,2,20
39,1,2,"F,F;F,F","index1",NA,1,0,100,2,20
39,1,1,"F,F;F,F","index1",NA,1,0,50,3,20
39,1,2,"F,F;F,F","index1",NA,1,0,50,3,20
39,2,1,"F,L;L,L","index1",NA,1,0,NA,1,10
39,2,2,"F,L;L,L","index1",100,5,1,NA,1,10
39,2,1,"F,L;L,L","index1",100,5,1,50,2,20
39,2,2,"F,L;L,L","index1",100,5,1,100,2,20
39,2,1,"F,L;L,L","index1",100,5,1,100,3,20
39,2,2,"F,L;L,L","index1",100,5,1,100,3,20
39,3,1,"F,F;F,L","index1",NA,5,0,NA,1,10
39,3,2,"F,F;F,L","index1",NA,5,0,NA,1,10
39,3,1,"F,F;F,L","index1",NA,5,0,100,2,20
39,3,2,"F,F;F,L","index1",100,8,1,100,2,20
39,3,1,"F,F;F,L","index1",NA,1,0,100,3,20
39,3,2,"F,F;F,L","index1",NA,8,0,100,3,20
39,4,1,"F,F;L,L","index1",NA,1,0,NA,1,10
39,4,2,"F,F;L,L","index1",NA,1,0,NA,1,10
39,4,1,"F,F;L,L","index1",100,8,1,10,2,20
39,4,2,"F,F;L,L","index1",100,8,1,10,2,20
39,4,1,"F,F;L,L","index1",100,8,1,100,3,20
39,4,2,"F,F;L,L","index1",100,8,1,100,3,20
39,5,1,"L,L;L,L","index1",100,8,1,NA,1,10
39,5,2,"L,L;L,L","index1",100,8,1,NA,1,10
39,5,1,"L,L;L,L","index1",100,8,1,100,2,20
39,5,2,"L,L;L,L","index1",100,8,1,100,2,20
39,5,1,"L,L;L,L","index1",100,8,1,100,3,20
39,5,2,"L,L;L,L","index1",100,8,1,100,3,20
39,6,1,"F,L;F,L","index1",NA,5,0,NA,1,10
39,6,2,"F,L;F,L","index1",100,8,1,NA,1,10
39,6,1,"F,L;F,L","index1",NA,1,0,50,2,20
39,6,2,"F,L;F,L","index1",100,8,1,100,2,20
39,6,1,"F,L;F,L","index1",50,1,1,100,3,20
39,6,2,"F,L;F,L","index1",100,8,1,100,3,20
40,1,1,"F,L;L,L","index1",NA,1,0,NA,1,10
40,1,2,"F,L;L,L","index1",50,5,1,NA,1,10
40,1,1,"F,L;L,L","index1",50,10,1,50,2,20
40,1,2,"F,L;L,L","index1",50,10,1,75,2,20
40,1,1,"F,L;L,L","index1",100,5,1,50,3,20
40,1,2,"F,L;L,L","index1",100,5,1,50,3,20
40,2,1,"F,F;F,F","index1",NA,1,0,NA,1,10
40,2,2,"F,F;F,F","index1",NA,1,0,NA,1,10
40,2,1,"F,F;F,F","index1",NA,1,0,75,2,20
40,2,2,"F,F;F,F","index1",NA,1,0,75,2,20
40,2,1,"F,F;F,F","index1",NA,1,0,50,3,20
40,2,2,"F,F;F,F","index1",NA,1,0,50,3,20
40,3,1,"F,F;L,L","index1",NA,1,0,NA,1,10
40,3,2,"F,F;L,L","index1",NA,1,0,NA,1,10
40,3,1,"F,F;L,L","index1",100,5,1,50,2,20
40,3,2,"F,F;L,L","index1",100,5,1,50,2,20
40,3,1,"F,F;L,L","index1",10,5,1,50,3,20
40,3,2,"F,F;L,L","index1",100,5,1,50,3,20
40,4,1,"L,L;L,L","index1",60,5,1,NA,1,10
40,4,2,"L,L;L,L","index1",60,5,1,NA,1,10
40,4,1,"L,L;L,L","index1",50,10,1,100,2,20
40,4,2,"L,L;L,L","index1",50,10,1,100,2,20
40,4,1,"L,L;L,L","index1",100,10,1,100,3,20
40,4,2,"L,L;L,L","index1",100,10,1,100,3,20
40,5,1,"F,L;F,L","index1",NA,5,0,NA,1,10
40,5,2,"F,L;F,L","index1",50,10,1,NA,1,10
40,5,1,"F,L;F,L","index1",NA,1,0,50,2,20
40,5,2,"F,L;F,L","index1",50,10,1,50,2,20
40,5,1,"F,L;F,L","index1",50,5,1,0,3,20
40,5,2,"F,L;F,L","index1",50,10,1,0,3,20
40,6,1,"F,F;F,L","index1",NA,1,0,NA,1,10
40,6,2,"F,F;F,L","index1",NA,1,0,NA,1,10
40,6,1,"F,F;F,L","index1",NA,1,0,10,2,20
40,6,2,"F,F;F,L","index1",50,5,1,10,2,20
40,6,1,"F,F;F,L","index1",NA,1,0,10,3,20
40,6,2,"F,F;F,L","index1",NA,1,0,10,3,20
41,1,1,"F,F;F,F","index1",NA,4,0,NA,1,10
41,1,2,"F,F;F,F","index1",NA,4,0,NA,1,10
41,1,1,"F,F;F,F","index1",NA,3,0,30,2,20
41,1,2,"F,F;F,F","index1",NA,3,0,30,2,20
41,1,1,"F,F;F,F","index1",NA,2,0,60,3,20
41,1,2,"F,F;F,F","index1",NA,2,0,60,3,20
41,2,1,"L,L;L,L","index1",63,8,1,NA,1,10
41,2,2,"L,L;L,L","index1",63,8,1,NA,1,10
41,2,1,"L,L;L,L","index1",63,8,1,100,2,20
41,2,2,"L,L;L,L","index1",63,8,1,100,2,20
41,2,1,"L,L;L,L","index1",31,8,1,100,3,20
41,2,2,"L,L;L,L","index1",31,8,1,100,3,20
41,3,1,"F,F;F,L","index1",NA,4,0,NA,1,10
41,3,2,"F,F;F,L","index1",NA,4,0,NA,1,10
41,3,1,"F,F;F,L","index1",NA,4,0,30,2,20
41,3,2,"F,F;F,L","index1",84,6,1,30,2,20
41,3,1,"F,F;F,L","index1",NA,1,0,100,3,20
41,3,2,"F,F;F,L","index1",NA,5,0,100,3,20
41,4,1,"F,F;L,L","index1",NA,4,0,NA,1,10
41,4,2,"F,F;L,L","index1",NA,4,0,NA,1,10
41,4,1,"F,F;L,L","index1",84,6,1,30,2,20
41,4,2,"F,F;L,L","index1",84,6,1,30,2,20
41,4,1,"F,F;L,L","index1",42,6,1,100,3,20
41,4,2,"F,F;L,L","index1",42,6,1,100,3,20
41,5,1,"F,L;L,L","index1",NA,4,0,NA,1,10
41,5,2,"F,L;L,L","index1",63,8,1,NA,1,10
41,5,1,"F,L;L,L","index1",84,6,1,30,2,20
41,5,2,"F,L;L,L","index1",63,8,1,100,2,20
41,5,1,"F,L;L,L","index1",42,6,1,100,3,20
41,5,2,"F,L;L,L","index1",31,8,1,100,3,20
41,6,1,"F,L;F,L","index1",NA,4,0,NA,1,10
41,6,2,"F,L;F,L","index1",63,8,1,NA,1,10
41,6,1,"F,L;F,L","index1",NA,4,0,30,2,20
41,6,2,"F,L;F,L","index1",63,8,1,100,2,20
41,6,1,"F,L;F,L","index1",63,4,1,100,3,20
41,6,2,"F,L;F,L","index1",31,8,1,100,3,20
42,1,1,"F,L;L,L","index1",NA,4,0,NA,1,10
42,1,2,"F,L;L,L","index1",90,6,1,NA,1,10
42,1,1,"F,L;L,L","index1",100,5,1,40,2,20
42,1,2,"F,L;L,L","index1",90,6,1,70,2,20
42,1,1,"F,L;L,L","index1",60,5,1,100,3,20
42,1,2,"F,L;L,L","index1",80,6,1,100,3,20
42,2,1,"L,L;L,L","index1",90,6,1,NA,1,10
42,2,2,"L,L;L,L","index1",90,6,1,NA,1,10
42,2,1,"L,L;L,L","index1",90,6,1,90,2,20
42,2,2,"L,L;L,L","index1",90,6,1,90,2,20
42,2,1,"L,L;L,L","index1",70,6,1,100,3,20
42,2,2,"L,L;L,L","index1",70,6,1,100,3,20
42,3,1,"F,F;F,L","index1",NA,4,0,NA,1,10
42,3,2,"F,F;F,L","index1",NA,4,0,NA,1,10
42,3,1,"F,F;F,L","index1",NA,4,0,30,2,20
42,3,2,"F,F;F,L","index1",75,7,1,30,2,20
42,3,1,"F,F;F,L","index1",NA,4,0,70,3,20
42,3,2,"F,F;F,L","index1",NA,6,0,70,3,20
42,4,1,"F,F;L,L","index1",NA,5,0,NA,1,10
42,4,2,"F,F;L,L","index1",NA,5,0,NA,1,10
42,4,1,"F,F;L,L","index1",65,8,1,60,2,20
42,4,2,"F,F;L,L","index1",65,8,1,60,2,20
42,4,1,"F,F;L,L","index1",50,8,1,75,3,20
42,4,2,"F,F;L,L","index1",50,8,1,75,3,20
42,5,1,"F,F;F,F","index1",NA,5,0,NA,1,10
42,5,2,"F,F;F,F","index1",NA,5,0,NA,1,10
42,5,1,"F,F;F,F","index1",NA,4,0,60,2,20
42,5,2,"F,F;F,F","index1",NA,4,0,60,2,20
42,5,1,"F,F;F,F","index1",NA,4,0,40,3,20
42,5,2,"F,F;F,F","index1",NA,4,0,40,3,20
42,6,1,"F,L;F,L","index1",NA,5,0,NA,1,10
42,6,2,"F,L;F,L","index1",75,7,1,NA,1,10
42,6,1,"F,L;F,L","index1",NA,4,0,60,2,20
42,6,2,"F,L;F,L","index1",75,7,1,90,2,20
42,6,1,"F,L;F,L","index1",30,5,1,80,3,20
42,6,2,"F,L;F,L","index1",60,7,1,80,3,20
43,1,1,"F,L;F,L","index1",NA,5,0,NA,1,10
43,1,2,"F,L;F,L","index1",90,7,1,NA,1,10
43,1,1,"F,L;F,L","index1",NA,5,0,10,2,20
43,1,2,"F,L;F,L","index1",75,7,1,85,2,20
43,1,1,"F,L;F,L","index1",50,5,1,95,3,20
43,1,2,"F,L;F,L","index1",60,7,1,95,3,20
43,2,1,"F,F;F,L","index1",NA,3,0,NA,1,10
43,2,2,"F,F;F,L","index1",NA,3,0,NA,1,10
43,2,1,"F,F;F,L","index1",NA,2,0,10,2,20
43,2,2,"F,F;F,L","index1",90,5,1,10,2,20
43,2,1,"F,F;F,L","index1",NA,2,0,25,3,20
43,2,2,"F,F;F,L","index1",NA,5,0,25,3,20
43,3,1,"L,L;L,L","index1",75,6,1,NA,1,10
43,3,2,"L,L;L,L","index1",75,6,1,NA,1,10
43,3,1,"L,L;L,L","index1",70,7,1,80,2,20
43,3,2,"L,L;L,L","index1",70,7,1,80,2,20
43,3,1,"L,L;L,L","index1",60,7,1,99,3,20
43,3,2,"L,L;L,L","index1",60,7,1,99,3,20
43,4,1,"F,F;F,F","index1",NA,3,0,NA,1,10
43,4,2,"F,F;F,F","index1",NA,3,0,NA,1,10
43,4,1,"F,F;F,F","index1",NA,2,0,30,2,20
43,4,2,"F,F;F,F","index1",NA,2,0,30,2,20
43,4,1,"F,F;F,F","index1",NA,2,0,15,3,20
43,4,2,"F,F;F,F","index1",NA,2,0,15,3,20
43,5,1,"F,L;L,L","index1",NA,3,0,NA,1,10
43,5,2,"F,L;L,L","index1",65,8,1,NA,1,10
43,5,1,"F,L;L,L","index1",80,4,1,10,2,20
43,5,2,"F,L;L,L","index1",60,8,1,95,2,20
43,5,1,"F,L;L,L","index1",75,4,1,90,3,20
43,5,2,"F,L;L,L","index1",60,8,1,90,3,20
43,6,1,"F,F;L,L","index1",NA,2,0,NA,1,10
43,6,2,"F,F;L,L","index1",NA,2,0,NA,1,10
43,6,1,"F,F;L,L","index1",85,4,1,20,2,20
43,6,2,"F,F;L,L","index1",85,4,1,20,2,20
43,6,1,"F,F;L,L","index1",80,4,1,60,3,20
43,6,2,"F,F;L,L","index1",80,4,1,60,3,20
44,1,1,"F,L;F,L","index1",NA,3,0,NA,1,10
44,1,2,"F,L;F,L","index1",80,7,1,NA,1,10
44,1,1,"F,L;F,L","index1",NA,3,0,50,2,20
44,1,2,"F,L;F,L","index1",80,7,1,100,2,20
44,1,1,"F,L;F,L","index1",50,3,1,100,3,20
44,1,2,"F,L;F,L","index1",80,7,1,100,3,20
44,2,1,"F,L;L,L","index1",NA,3,0,NA,1,10
44,2,2,"F,L;L,L","index1",80,8,1,NA,1,10
44,2,1,"F,L;L,L","index1",90,3,1,50,2,20
44,2,2,"F,L;L,L","index1",80,7,1,100,2,20
44,2,1,"F,L;L,L","index1",90,3,1,100,3,20
44,2,2,"F,L;L,L","index1",80,7,1,100,3,20
44,3,1,"L,L;L,L","index1",70,5,1,NA,1,10
44,3,2,"L,L;L,L","index1",70,5,1,NA,1,10
44,3,1,"L,L;L,L","index1",80,5,1,80,2,20
44,3,2,"L,L;L,L","index1",80,5,1,80,2,20
44,3,1,"L,L;L,L","index1",70,5,1,100,3,20
44,3,2,"L,L;L,L","index1",70,5,1,100,3,20
44,4,1,"F,F;F,F","index1",NA,2,0,NA,1,10
44,4,2,"F,F;F,F","index1",NA,2,0,NA,1,10
44,4,1,"F,F;F,F","index1",NA,2,0,20,2,20
44,4,2,"F,F;F,F","index1",NA,2,0,20,2,20
44,4,1,"F,F;F,F","index1",NA,1,0,80,3,20
44,4,2,"F,F;F,F","index1",NA,1,0,80,3,20
44,5,1,"F,F;F,L","index1",NA,2,0,NA,1,10
44,5,2,"F,F;F,L","index1",NA,2,0,NA,1,10
44,5,1,"F,F;F,L","index1",NA,2,0,2,2,20
44,5,2,"F,F;F,L","index1",100,3,1,2,2,20
44,5,1,"F,F;F,L","index1",NA,2,0,60,3,20
44,5,2,"F,F;F,L","index1",NA,2,0,60,3,20
44,6,1,"F,F;L,L","index1",NA,2,0,NA,1,10
44,6,2,"F,F;L,L","index1",NA,2,0,NA,1,10
44,6,1,"F,F;L,L","index1",100,3,1,20,2,20
44,6,2,"F,F;L,L","index1",100,3,1,20,2,20
44,6,1,"F,F;L,L","index1",70,3,1,100,3,20
44,6,2,"F,F;L,L","index1",70,3,1,100,3,20
45,1,1,"F,L;L,L","index1",NA,4,0,NA,1,10
45,1,2,"F,L;L,L","index1",100,5,1,NA,1,10
45,1,1,"F,L;L,L","index1",100,5,1,50,2,20
45,1,2,"F,L;L,L","index1",100,5,1,100,2,20
45,1,1,"F,L;L,L","index1",50,5,1,100,3,20
45,1,2,"F,L;L,L","index1",50,5,1,100,3,20
45,2,1,"F,F;F,L","index1",NA,4,0,NA,1,10
45,2,2,"F,F;F,L","index1",NA,4,0,NA,1,10
45,2,1,"F,F;F,L","index1",NA,4,0,50,2,20
45,2,2,"F,F;F,L","index1",100,5,1,50,2,20
45,2,1,"F,F;F,L","index1",NA,4,0,40,3,20
45,2,2,"F,F;F,L","index1",NA,5,0,40,3,20
45,3,1,"F,F;F,F","index1",NA,4,0,NA,1,10
45,3,2,"F,F;F,F","index1",NA,4,0,NA,1,10
45,3,1,"F,F;F,F","index1",NA,4,0,60,2,20
45,3,2,"F,F;F,F","index1",NA,4,0,60,2,20
45,3,1,"F,F;F,F","index1",NA,2,0,0,3,20
45,3,2,"F,F;F,F","index1",NA,2,0,0,3,20
45,4,1,"F,F;L,L","index1",NA,4,0,NA,1,10
45,4,2,"F,F;L,L","index1",NA,4,0,NA,1,10
45,4,1,"F,F;L,L","index1",100,5,1,50,2,20
45,4,2,"F,F;L,L","index1",100,5,1,50,2,20
45,4,1,"F,F;L,L","index1",50,5,1,100,3,20
45,4,2,"F,F;L,L","index1",50,5,1,100,3,20
45,5,1,"L,L;L,L","index1",100,5,1,NA,1,10
45,5,2,"L,L;L,L","index1",100,5,1,NA,1,10
45,5,1,"L,L;L,L","index1",100,5,1,95,2,20
45,5,2,"L,L;L,L","index1",100,5,1,95,2,20
45,5,1,"L,L;L,L","index1",50,5,1,100,3,20
45,5,2,"L,L;L,L","index1",50,5,1,100,3,20
45,6,1,"F,L;F,L","index1",NA,4,0,NA,1,10
45,6,2,"F,L;F,L","index1",100,5,1,NA,1,10
45,6,1,"F,L;F,L","index1",NA,4,0,50,2,20
45,6,2,"F,L;F,L","index1",100,5,1,100,2,20
45,6,1,"F,L;F,L","index1",100,4,1,40,3,20
45,6,2,"F,L;F,L","index1",100,6,1,40,3,20
46,1,1,"F,L;F,L","index1",NA,1,0,NA,1,10
46,1,2,"F,L;F,L","index1",100,10,1,NA,1,10
46,1,1,"F,L;F,L","index1",NA,1,0,50,2,20
46,1,2,"F,L;F,L","index1",50,10,1,100,2,20
46,1,1,"F,L;F,L","index1",100,1,1,100,3,20
46,1,2,"F,L;F,L","index1",50,10,1,100,3,20
46,2,1,"F,F;F,F","index1",NA,1,0,NA,1,10
46,2,2,"F,F;F,F","index1",NA,1,0,NA,1,10
46,2,1,"F,F;F,F","index1",NA,1,0,50,2,20
46,2,2,"F,F;F,F","index1",NA,1,0,50,2,20
46,2,1,"F,F;F,F","index1",NA,1,0,50,3,20
46,2,2,"F,F;F,F","index1",NA,1,0,50,3,20
46,3,1,"F,F;F,L","index1",NA,1,0,NA,1,10
46,3,2,"F,F;F,L","index1",NA,1,0,NA,1,10
46,3,1,"F,F;F,L","index1",NA,1,0,50,2,20
46,3,2,"F,F;F,L","index1",100,5,1,50,2,20
46,3,1,"F,F;F,L","index1",NA,1,0,50,3,20
46,3,2,"F,F;F,L","index1",NA,5,0,50,3,20
46,4,1,"L,L;L,L","index1",100,5,1,NA,1,10
46,4,2,"L,L;L,L","index1",100,5,1,NA,1,10
46,4,1,"L,L;L,L","index1",5,10,1,100,2,20
46,4,2,"L,L;L,L","index1",5,10,1,100,2,20
46,4,1,"L,L;L,L","index1",100,5,1,100,3,20
46,4,2,"L,L;L,L","index1",100,5,1,100,3,20
46,5,1,"F,F;L,L","index1",NA,1,0,NA,1,10
46,5,2,"F,F;L,L","index1",NA,1,0,NA,1,10
46,5,1,"F,F;L,L","index1",100,5,1,1,2,20
46,5,2,"F,F;L,L","index1",100,5,1,1,2,20
46,5,1,"F,F;L,L","index1",100,5,1,100,3,20
46,5,2,"F,F;L,L","index1",100,5,1,100,3,20
46,6,1,"F,L;L,L","index1",NA,1,0,NA,1,10
46,6,2,"F,L;L,L","index1",100,5,1,NA,1,10
46,6,1,"F,L;L,L","index1",100,5,1,50,2,20
46,6,2,"F,L;L,L","index1",50,5,1,100,2,20
46,6,1,"F,L;L,L","index1",100,1,1,100,3,20
46,6,2,"F,L;L,L","index1",100,5,1,100,3,20
47,1,1,"F,F;F,L","index1",NA,2,0,NA,1,10
47,1,2,"F,F;F,L","index1",NA,3,0,NA,1,10
47,1,1,"F,F;F,L","index1",NA,2,0,10,2,20
47,1,2,"F,F;F,L","index1",100,8,1,10,2,20
47,1,1,"F,F;F,L","index1",NA,1,0,50,3,20
47,1,2,"F,F;F,L","index1",NA,8,0,50,3,20
47,2,1,"F,F;L,L","index1",NA,3,0,NA,1,10
47,2,2,"F,F;L,L","index1",NA,2,0,NA,1,10
47,2,1,"F,F;L,L","index1",100,8,1,10,2,20
47,2,2,"F,F;L,L","index1",100,8,1,10,2,20
47,2,1,"F,F;L,L","index1",100,8,1,100,3,20
47,2,2,"F,F;L,L","index1",100,8,1,100,3,20
47,3,1,"F,L;F,L","index1",NA,6,0,NA,1,10
47,3,2,"F,L;F,L","index1",70,6,1,NA,1,10
47,3,1,"F,L;F,L","index1",NA,1,0,80,2,20
47,3,2,"F,L;F,L","index1",100,10,1,100,2,20
47,3,1,"F,L;F,L","index1",100,2,1,0,3,20
47,3,2,"F,L;F,L","index1",100,10,1,0,3,20
47,4,1,"F,L;L,L","index1",NA,5,0,NA,1,10
47,4,2,"F,L;L,L","index1",100,6,1,NA,1,10
47,4,1,"F,L;L,L","index1",100,8,1,60,2,20
47,4,2,"F,L;L,L","index1",100,8,1,70,2,20
47,4,1,"F,L;L,L","index1",100,8,1,100,3,20
47,4,2,"F,L;L,L","index1",100,8,1,100,3,20
47,5,1,"F,F;F,F","index1",NA,3,0,NA,1,10
47,5,2,"F,F;F,F","index1",NA,3,0,NA,1,10
47,5,1,"F,F;F,F","index1",NA,1,0,50,2,20
47,5,2,"F,F;F,F","index1",NA,1,0,50,2,20
47,5,1,"F,F;F,F","index1",NA,1,0,0,3,20
47,5,2,"F,F;F,F","index1",NA,1,0,0,3,20
47,6,1,"L,L;L,L","index1",100,8,1,NA,1,10
47,6,2,"L,L;L,L","index1",100,8,1,NA,1,10
47,6,1,"L,L;L,L","index1",100,10,1,100,2,20
47,6,2,"L,L;L,L","index1",100,10,1,100,2,20
47,6,1,"L,L;L,L","index1",100,8,1,100,3,20
47,6,2,"L,L;L,L","index1",100,8,1,100,3,20
48,1,1,"F,F;F,F","index1",NA,4,0,NA,1,10
48,1,2,"F,F;F,F","index1",NA,4,0,NA,1,10
48,1,1,"F,F;F,F","index1",NA,2,0,70,2,20
48,1,2,"F,F;F,F","index1",NA,2,0,70,2,20
48,1,1,"F,F;F,F","index1",NA,2,0,10,3,20
48,1,2,"F,F;F,F","index1",NA,2,0,10,3,20
48,2,1,"F,L;F,L","index1",NA,4,0,NA,1,10
48,2,2,"F,L;F,L","index1",80,8,1,NA,1,10
48,2,1,"F,L;F,L","index1",NA,2,0,60,2,20
48,2,2,"F,L;F,L","index1",100,8,1,100,2,20
48,2,1,"F,L;F,L","index1",60,3,1,90,3,20
48,2,2,"F,L;F,L","index1",100,9,1,90,3,20
48,3,1,"F,L;L,L","index1",NA,4,0,NA,1,10
48,3,2,"F,L;L,L","index1",70,8,1,NA,1,10
48,3,1,"F,L;L,L","index1",80,7,1,60,2,20
48,3,2,"F,L;L,L","index1",90,8,1,100,2,20
48,3,1,"F,L;L,L","index1",60,7,1,100,3,20
48,3,2,"F,L;L,L","index1",90,8,1,100,3,20
48,4,1,"F,F;L,L","index1",NA,4,0,NA,1,10
48,4,2,"F,F;L,L","index1",NA,4,0,NA,1,10
48,4,1,"F,F;L,L","index1",80,7,1,60,2,20
48,4,2,"F,F;L,L","index1",80,7,1,60,2,20
48,4,1,"F,F;L,L","index1",70,7,1,100,3,20
48,4,2,"F,F;L,L","index1",70,7,1,100,3,20
48,5,1,"L,L;L,L","index1",80,8,1,NA,1,10
48,5,2,"L,L;L,L","index1",80,8,1,NA,1,10
48,5,1,"L,L;L,L","index1",80,8,1,100,2,20
48,5,2,"L,L;L,L","index1",80,8,1,100,2,20
48,5,1,"L,L;L,L","index1",70,8,1,100,3,20
48,5,2,"L,L;L,L","index1",70,8,1,100,3,20
48,6,1,"F,F;F,L","index1",NA,4,0,NA,1,10
48,6,2,"F,F;F,L","index1",NA,4,0,NA,1,10
48,6,1,"F,F;F,L","index1",NA,2,0,60,2,20
48,6,2,"F,F;F,L","index1",80,8,1,60,2,20
48,6,1,"F,F;F,L","index1",NA,2,0,70,3,20
48,6,2,"F,F;F,L","index1",NA,5,0,70,3,20
49,1,1,"F,F;F,F","index1",NA,4,0,NA,1,10
49,1,2,"F,F;F,F","index1",NA,4,0,NA,1,10
49,1,1,"F,F;F,F","index1",NA,3,0,40,2,20
49,1,2,"F,F;F,F","index1",NA,3,0,40,2,20
49,1,1,"F,F;F,F","index1",NA,1,0,70,3,20
49,1,2,"F,F;F,F","index1",NA,1,0,70,3,20
49,2,1,"F,L;L,L","index1",NA,4,0,NA,1,10
49,2,2,"F,L;L,L","index1",60,6,1,NA,1,10
49,2,1,"F,L;L,L","index1",70,5,1,30,2,20
49,2,2,"F,L;L,L","index1",60,7,1,60,2,20
49,2,1,"F,L;L,L","index1",50,5,1,90,3,20
49,2,2,"F,L;L,L","index1",50,7,1,90,3,20
49,3,1,"F,F;L,L","index1",NA,4,0,NA,1,10
49,3,2,"F,F;L,L","index1",NA,4,0,NA,1,10
49,3,1,"F,F;L,L","index1",70,5,1,30,2,20
49,3,2,"F,F;L,L","index1",70,5,1,30,2,20
49,3,1,"F,F;L,L","index1",50,5,1,80,3,20
49,3,2,"F,F;L,L","index1",50,5,1,80,3,20
49,4,1,"L,L;L,L","index1",60,6,1,NA,1,10
49,4,2,"L,L;L,L","index1",60,6,1,NA,1,10
49,4,1,"L,L;L,L","index1",60,7,1,60,2,20
49,4,2,"L,L;L,L","index1",60,7,1,60,2,20
49,4,1,"L,L;L,L","index1",50,7,1,90,3,20
49,4,2,"L,L;L,L","index1",50,7,1,90,3,20
49,5,1,"F,L;F,L","index1",NA,4,0,NA,1,10
49,5,2,"F,L;F,L","index1",60,6,1,NA,1,10
49,5,1,"F,L;F,L","index1",NA,3,0,40,2,20
49,5,2,"F,L;F,L","index1",60,7,1,60,2,20
49,5,1,"F,L;F,L","index1",60,3,1,85,3,20
49,5,2,"F,L;F,L","index1",50,7,1,85,3,20
49,6,1,"F,F;F,L","index1",NA,4,0,NA,1,10
49,6,2,"F,F;F,L","index1",NA,4,0,NA,1,10
49,6,1,"F,F;F,L","index1",NA,3,0,40,2,20
49,6,2,"F,F;F,L","index1",80,5,1,40,2,20
49,6,1,"F,F;F,L","index1",NA,3,0,70,3,20
49,6,2,"F,F;F,L","index1",NA,5,0,70,3,20
50,1,1,"F,L;F,L","index1",NA,10,0,NA,1,10
50,1,2,"F,L;F,L","index1",100,5,1,NA,1,10
50,1,1,"F,L;F,L","index1",NA,5,0,100,2,20
50,1,2,"F,L;F,L","index1",100,10,1,50,2,20
50,1,1,"F,L;F,L","index1",25,5,1,75,3,20
50,1,2,"F,L;F,L","index1",75,10,1,75,3,20
50,2,1,"F,F;F,L","index1",NA,5,0,NA,1,10
50,2,2,"F,F;F,L","index1",NA,8,0,NA,1,10
50,2,1,"F,F;F,L","index1",NA,5,0,70,2,20
50,2,2,"F,F;F,L","index1",50,8,1,50,2,20
50,2,1,"F,F;F,L","index1",NA,5,0,60,3,20
50,2,2,"F,F;F,L","index1",NA,3,0,60,3,20
50,3,1,"F,F;L,L","index1",NA,5,0,NA,1,10
50,3,2,"F,F;L,L","index1",NA,3,0,NA,1,10
50,3,1,"F,F;L,L","index1",75,8,1,100,2,20
50,3,2,"F,F;L,L","index1",50,6,1,40,2,20
50,3,1,"F,F;L,L","index1",70,7,1,90,3,20
50,3,2,"F,F;L,L","index1",30,3,1,90,3,20
50,4,1,"F,L;L,L","index1",NA,8,0,NA,1,10
50,4,2,"F,L;L,L","index1",100,5,1,NA,1,10
50,4,1,"F,L;L,L","index1",75,7,1,75,2,20
50,4,2,"F,L;L,L","index1",80,7,1,50,2,20
50,4,1,"F,L;L,L","index1",40,8,1,100,3,20
50,4,2,"F,L;L,L","index1",60,7,1,100,3,20
50,5,1,"F,F;F,F","index1",NA,5,0,NA,1,10
50,5,2,"F,F;F,F","index1",NA,5,0,NA,1,10
50,5,1,"F,F;F,F","index1",NA,1,0,75,2,20
50,5,2,"F,F;F,F","index1",NA,2,0,75,2,20
50,5,1,"F,F;F,F","index1",NA,1,0,25,3,20
50,5,2,"F,F;F,F","index1",NA,1,0,25,3,20
50,6,1,"L,L;L,L","index1",100,5,1,NA,1,10
50,6,2,"L,L;L,L","index1",75,6,1,NA,1,10
50,6,1,"L,L;L,L","index1",90,8,1,75,2,20
50,6,2,"L,L;L,L","index1",100,8,1,90,2,20
50,6,1,"L,L;L,L","index1",85,8,1,95,3,20
50,6,2,"L,L;L,L","index1",75,8,1,95,3,20
